0.822080441,-0.745448227,3
-1.03015455,1.57828451,5
-1.27392825,-0.119848757,4
-0.422882508,-0.305961769,4
1.05127378,-2.29052289,3
-0.789554501,0.000857037168,4
0.37301874,-0.498468373,4
-0.721550677,-0.522821271,4
1.91021707,-1.52700869,3
0.618671454,0.531270233,2
-1.12104559,2.87688027,5
1.21061741,-0.54861637,3
-1.25680616,-0.0613281706,4
-1.50756706,0.418340765,4
0.711133123,-0.715113895,3
-0.422620092,0.579287166,4
-0.934751978,0.0360387487,4
1.2113565,-0.578726752,3
-1.15320171,-0.0485969087,4
2.62171741,0.701010427,3
-0.0148673284,-0.933967286,4
-0.471193685,0.148297028,4
2.19748594,0.0818579786,3
0.895326539,-0.820358903,3
-0.61711108,1.27571264,1
1.09948335,-1.26033634,3
-0.259602194,0.76275851,2
0.826861357,-0.898524452,3
1.1732806,-0.202972829,3
0.0944652675,1.11263639,2
0.0793685036,0.29170742,2
0.855134983,-1.86820269,3
-0.0333377592,-0.821471683,4
1.08195801,-0.912742251,3
-0.959114991,-0.932883669,4
-0.109944058,0.429168341,2
0.847500557,0.200541178,2
0.897969301,-1.34475096,3
-0.745549265,3.38558393,5
-0.235167941,0.116971717,4
0.382228847,-1.89098191,3
0.446548315,-0.190550205,4
1.03125402,-0.610175894,3
0.898533636,-0.827191628,3
-1.33555205,-0.875184223,4
-0.382730422,1.30044462,2
0.0703771022,0.363324429,2
-0.382547777,-0.0133433884,4
-0.928831114,-0.124595217,4
-0.418020419,0.0448693923,4
-1.14297594,-0.420076628,4
-1.3408514,-1.04693788,4
-0.575321695,-1.87324354,4
1.05179314,0.150698744,2
-0.241168156,-0.436437276,4
1.4692986,-0.903666003,3
0.23942264,-0.290113812,4
0.408505448,0.427716109,2
1.03080433,-0.00154913404,3
-1.02676711,0.721155407,4
1.2429876,0.605352492,2
0.0998158704,0.785882456,2
-0.330989273,0.187923919,4
0.146427195,-0.774987386,4
0.627556539,2.16992322,2
0.191133871,1.70918433,2
-0.38705567,-1.23621603,4
1.30466697,0.189116566,3
-1.00664113,-1.82069688,4
0.204048554,1.18707347,2
-1.30907152,0.0566034777,4
0.340083444,-0.990222332,4
0.213573178,-2.94037076,3
-0.0236084944,-2.27832455,4
0.922675071,2.14198658,2
-0.885698364,-1.82381255,4
-1.55801959,0.75811466,4
1.48191669,-0.729229056,3
3.45873152,0.345013732,3
-0.387080518,1.11669888,2
0.438763001,0.612595812,2
0.67291164,1.14420429,2
0.893632281,0.354641572,2
-0.690807494,-0.459634838,4
-0.415753108,2.07834911,5
0.417739748,1.15217233,2
-0.649536218,-1.29778992,4
0.879936159,-1.1703742,3
1.32963509,0.77781997,2
1.67576848,0.371978129,3
-1.0080826,0.257843572,4
1.53015384,0.22764384,3
-0.618754318,-0.641954617,4
-0.871107452,0.311477892,4
0.637622987,2.03146691,2
-0.310980526,-0.17903669,4
-0.645468284,-1.25491015,4
0.471158947,-2.39641054,3
-0.647038417,0.745740049,1
0.111893355,0.0923820401,4
0.246226478,0.313062906,2
-0.101089039,0.0362849379,4
0.171659568,-1.3592763,4
0.34048096,1.16674832,2
-0.256618477,2.08152722,5
1.53315515,0.288728123,3
-0.53145559,0.413138729,4
1.39559634,0.121110653,3
-0.221472479,0.540642292,2
-0.496250861,-0.3333203,4
0.616439064,-1.03542338,3
-3.12897613,0.476362013,4
-0.699437789,-0.175830724,4
1.71519587,0.101602638,3
0.519186062,-1.35492173,3
0.682204596,0.873433968,2
-1.08581585,0.175168166,4
-0.422907282,-0.565107061,4
-0.371555929,-1.42305714,4
-0.821577003,0.528010495,4
0.0786870071,0.092484355,4
-0.216193119,0.586193381,2
-1.22548359,0.248846802,4
-1.55000064,1.5651898,1
-0.960286755,-0.34083592,4
-1.21420118,-0.354183421,4
-0.617941477,0.0849677284,4
-1.26821697,1.53634503,1
-0.104121511,-0.30934559,4
-0.324089313,0.0914684501,4
-0.346051731,0.271948412,4
0.549168052,-0.0703300534,2
-0.0629554699,-0.0828104012,4
-0.166552903,-0.681026187,4
-1.86519153,-0.810162292,4
0.0566593537,-0.418745854,4
2.34711021,-0.0327882927,3
0.642344993,0.465635453,2
0.819580983,-1.38034832,3
-1.27525615,1.62592404,5
0.418990622,-0.234217819,4
-0.645499218,-0.168068271,4
0.587115685,1.26968048,2
-1.38994421,-0.317576787,4
1.33279793,0.591125442,2
-1.14989342,-0.618127175,4
-0.478690715,-1.60450115,4
1.54541507,0.155276018,3
0.728423987,-0.330380155,3
-1.07899557,0.956753137,1
1.73158536,-1.45930768,3
-0.850859191,0.94670114,1
0.685189932,-0.503068765,3
0.667027648,0.686137104,2
2.52037478,0.625413897,3
1.23372005,0.251603284,2
0.0581184053,0.0451137245,4
-0.201775288,-0.808414669,4
-2.83241465,0.723569524,4
1.1179434,0.266169426,2
-1.48414526,1.41802404,1
-0.217997557,-0.427031273,4
1.0513117,1.03823987,2
0.473478589,2.22850843,2
0.37907315,-0.404320588,4
-0.48524887,-0.463422678,4
-0.652513292,-0.0800667406,4
-0.110638994,-0.0952893744,4
0.972278149,-0.681695817,3
-0.574704425,0.546743761,4
0.261211937,-0.090051798,4
-0.313766608,0.299858742,4
-0.753824274,-0.362056163,4
-0.857537689,2.7099198,5
0.11761286,0.806824976,2
0.563697109,0.645696112,2
-1.43600626,0.559475465,4
-0.651804104,-0.672113868,4
0.744253455,0.57071776,2
-0.59634376,-1.1896425,4
0.596500258,2.0051348,2
0.946339546,0.825057696,2
-0.949552255,-2.12707718,4
0.777784328,0.412740359,2
-0.0214872339,-0.321881539,4
0.464142337,0.471265171,2
-1.00162254,0.0559504404,4
0.422650852,0.707834832,2
-0.419091926,0.000421446505,4
0.380532136,-0.862496826,4
-0.688095193,0.00383724014,4
-1.38296737,1.01773102,1
-0.156727614,-0.100625917,4
-0.702790559,-0.534264482,4
0.453674228,0.226399723,2
-0.370977024,-0.902532647,4
0.995739869,-0.429823772,3
0.321633047,-0.481996737,4
-0.359761073,-0.51948666,4
0.263949169,2.54547095,2
0.40020241,2.16159036,2
0.854602127,-1.08544729,3
0.117409647,0.00672164886,4
-2.96916269,-0.724299,4
0.898734164,2.03360105,2
0.914885199,2.08795727,2
0.35222595,0.111807396,2
-0.502642449,-0.894881511,4
-0.207926031,-0.226007844,4
-0.298067495,1.21007972,2
0.55955271,0.616856924,2
-0.213331328,-1.37176907,4
-0.771592298,0.256522853,4
-0.0891009324,0.585928029,2
-0.65915806,0.893140184,1
-0.166256529,-0.980095936,4
-1.45293634,-0.679306038,4
0.258459533,-1.59507701,4
-0.616562642,0.337553869,4
1.9933238,0.376100676,3
1.31749904,1.1452537,2
0.677627652,-2.69028412,3
-0.724054641,-0.300028828,4
-0.21590825,1.73361026,2
-0.426627903,0.0395005345,4
1.13473732,-0.206468477,3
1.56815803,-0.147455508,3
0.78671512,-0.232062876,3
0.987933166,0.160843618,2
1.90729163,0.127409312,3
0.359355853,-1.04640821,4
-0.946647182,0.622098825,4
-0.24668928,0.257307271,4
0.267800451,0.440998924,2
-1.83371684,-1.07635433,4
-0.0732318763,1.25985823,2
0.69727434,-0.456201361,3
0.0915469974,0.347279873,2
-0.134215495,1.53634006,2
-0.201959589,0.740056156,2
1.29536211,-1.79185232,3
0.635987451,0.0134724258,2
-0.0752186057,0.237048909,4
-0.738858807,0.00431069515,4
2.76485783,-1.04532813,3
-0.828286409,0.496139031,4
0.672941893,-0.308256204,3
0.356320956,-0.17185421,4
-0.183052452,0.993778673,2
0.607162324,-0.487940009,3
-1.45724708,-0.557288015,4
-0.0195713287,-0.727061061,4
-0.303595807,0.245310326,4
0.425748084,-0.273044964,4
1.28042925,-2.17265698,3
1.13616284,-0.701750647,3
-0.515620443,0.427429863,4
1.17568017,-0.109936359,3
-1.36411847,-0.0362075361,4
-0.303338789,2.3251645,5
0.421265199,-1.48184608,4
-1.56356664,0.243979829,4
-1.89370094,-1.34857851,4
-1.81369673,-1.04035943,4
-1.30487016,-0.0609707799,4
-0.387350229,-1.20156767,4
1.85116618,-0.0247765287,3
0.255609131,0.443817616,2
-0.723423,0.68793665,4
0.719675853,1.63807539,2
0.407528586,-0.457875958,4
1.2723916,0.754197611,2
-0.733084811,-1.2262587,4
-1.00146686,0.822587011,1
0.874280306,-0.0428087542,2
-2.60254075,-0.104374295,4
0.247129653,-0.239347095,4
-1.32192531,-0.247002839,4
-1.50342772,0.814205321,4
1.31894693,-0.779305377,3
1.07114856,0.561995551,2
-0.948056016,0.462884142,4
-1.47049629,-0.310810395,4
-1.52246111,-1.50083105,4
0.662394356,0.232762068,2
-1.77646954,1.80796912,5
-1.33919576,0.4008429,4
0.455071208,-0.887571298,4
-0.00927020245,-1.02678468,4
0.787715149,-0.474965423,3
-0.680287514,0.701827786,4
0.23466416,1.02683424,2
0.00836586885,-0.205581122,4
1.87547736,0.875869903,2
-0.347955037,1.95290688,5
-0.767038989,0.0910960121,4
0.263033753,0.472970318,2
0.0309943712,1.95394133,2
-1.1343311,-1.95408174,4
-0.0901631724,-0.338637356,4
0.110103317,1.61216978,2
1.49961133,0.221729968,3
-1.18243595,0.917843166,1
-1.15438675,-1.19451959,4
-1.96908372,1.61768855,1
1.04567355,1.07875346,2
0.772705301,0.998823749,2
-1.35997652,-0.498768895,4
-0.904834584,0.233921986,4
-0.495178016,-0.0439195245,4
-0.593938849,1.42820254,5
0.559304094,-1.15873862,3
0.216040528,-0.0817380088,4
0.191528001,-1.69325925,4
1.1043417,0.284340339,2
-1.09580513,0.586898099,4
0.632328497,-0.591375311,3
2.03614132,-0.390471672,3
0.538816211,1.25914174,2
1.03704347,-0.223606708,3
1.19372766,-1.14210183,3
1.51355134,-0.583971183,3
-1.07182512,-0.652605083,4
-0.0477214399,0.51616823,2
-0.741155815,-0.2031273,4
-0.526219209,0.980301155,1
-1.72741909,-0.165621733,4
0.608561524,-0.145370511,2
0.268417609,0.41042363,2
3.35639118,-0.176397176,3
0.724257981,-0.360339382,3
0.106875286,-0.185461448,4
-2.17547662,1.31572316,1
0.705906132,-0.00216529995,2
-1.37692376,-2.09079539,4
0.246229942,-1.12744334,4
0.802523744,0.0775491394,2
1.91706758,1.43183414,2
0.373242087,-2.27227927,3
-1.44161294,-0.997108872,4
-0.52885745,-1.87424747,4
1.43258736,-0.0337113081,3
0.207234655,-0.30907687,4
0.390215099,0.872054171,2
0.745161918,-1.87417848,3
-0.899287804,0.402730489,4
-0.491389477,0.307685767,4
-0.511938656,1.47585371,5
1.52300602,0.258514757,3
0.0424973478,0.257461361,4
-0.904075115,0.996421859,1
-0.210108887,0.0444708778,4
1.03676621,-0.892949123,3
0.453475954,-0.0841371282,2
1.27061789,-0.167840458,3
-0.280065465,-2.03211468,4
-2.30813912,-1.29304958,4
-0.774356188,0.319574013,4
0.187887312,-0.245362957,4
-0.472937053,-1.27600645,4
1.22272244,0.287961812,2
-1.47938168,0.478233386,4
0.344089778,0.924369569,2
-0.147820336,0.178836253,4
-2.61313086,0.706282124,4
2.06035418,1.21243436,2
-0.960549064,-2.2924326,4
0.433027171,1.16868694,2
0.90361732,-0.907428912,3
-0.429349702,0.208682098,4
1.18723781,0.960222494,2
0.870232033,-0.731800954,3
-0.83915331,0.425780276,4
0.910585432,0.483166022,2
-0.142955178,-0.348926918,4
-1.76109418,-0.547684733,4
0.712915565,-1.20512064,3
1.99865471,1.11107025,2
0.608398173,0.0644423717,2
-0.315608408,0.214631103,4
-1.05242232,-0.329021132,4
0.171535143,1.58322635,2
-0.63577305,-1.56803626,4
-0.889829669,-1.39746713,4
-0.507586883,1.22201642,1
-1.61711936,-1.47048434,4
-0.092976871,-1.75262884,4
0.36913869,0.805857912,2
0.294671774,0.580944613,2
0.370936983,-0.0985710205,4
-0.925708081,-0.72289428,4
-1.11548831,-0.957694317,4
-1.18669763,-0.742497045,4
-0.224840754,-0.0593059064,4
-0.641667586,0.537284099,4
0.237396532,-0.576700064,4
2.5427255,-1.63058088,3
-0.887373181,0.0195202568,4
0.384847607,-0.751008417,4
-1.46282978,0.308199826,4
-0.366702316,-2.23582305,4
0.643664449,-0.832684408,3
-2.04183218,0.487795183,4
1.13515625,-0.985409189,3
1.28410505,1.43881405,2
0.585979267,0.746602215,2
-0.693376209,-0.84437674,4
1.45451916,0.105476312,3
0.238609334,-0.04315436,4
-0.512863852,-1.35550194,4
-1.24472169,0.162495117,4
-0.212720688,0.406861023,4
0.36353011,1.25938338,2
1.10058109,0.984706123,2
-0.535740682,-1.74105144,4
0.535714841,0.54169302,2
-0.970468122,1.14890818,1
-1.09988936,-0.478052396,4
1.27920406,-0.808848981,3
-1.36798424,0.399855057,4
1.01065618,-0.262314558,3
1.34576187,-0.447251284,3
-0.36804907,-0.343437389,4
-0.49602055,-0.4627341,4
-1.24062149,-2.13638805,4
-0.552547887,-1.10351078,4
0.885081661,0.43836273,2
0.94388376,0.0126227065,2
-0.0429917047,0.778520148,2
